,id,input_a,input_b,output_add,output_sub,output_add_MR1,output_sub_MR1,output_add_MR2,output_sub_MR2,output_add_MR3,output_sub_MR3,output_add_MR4,output_sub_MR4,MR1_checker_add,MR2_checker_add,MR3_checker_add,MR4_checker_add,MR1_checker_sub,MR2_checker_sub,MR3_checker_sub,MR4_checker_sub
977,SuThtxUneEdbkhFDJW66L7,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
978,eASuCMsLKT4EPMQ4RzPf4t,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
979,ErqwfxAbsmKBPuF5eeEHGd,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
980,BsPt8MhPngvnfu8a7FiBGH,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
981,krb4QdJm7UdMxc64jLmQeN,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
982,oKivUWwpoy8wKsvUJDzxWV,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
983,m778VRqFWWNCs4NCdPjrrg,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
984,LD4K2h7E6X2qxti6K93prh,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
985,ZGRLDbosCxtXsjK68DkDKo,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
986,jsX7qqhfRuWc7gxZEp4x9c,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
987,kzScjDPxm33c9Qsj4xbFxY,0,3,3,-3,3,3,9,-9,6,0,3,3,No-violated,No-violated,Violated,No-violated,Violated,Violated,Violated,Violated
988,iPjAiez79ZtK6wz5KRUY5r,0,3,3,-3,3,3,9,-9,6,0,3,3,No-violated,No-violated,Violated,No-violated,Violated,Violated,Violated,Violated
989,WnfGqkQHvxL8vfPcUT2ajQ,0,3,3,-3,3,3,9,-9,6,0,3,3,No-violated,No-violated,Violated,No-violated,Violated,Violated,Violated,Violated
990,MmWTgUgnpZhvvuwCa5FL5N,3,3,6,0,6,0,18,0,9,3,0,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
991,Mgs8hoQfctWs5TfEuuevbu,3,3,6,0,6,0,18,0,9,3,0,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
992,KqPraprLWJTgDgvaRQnmsk,0,2,2,-2,2,2,6,-6,5,1,4,2,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
993,CaXfqC9yuuiTAF4VX95sgT,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
994,iXkDaLb3VWWgBPpzeeWyTs,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
995,V95aPEtUoR7C9NJBdjZNtR,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
996,TkB7npNCxK92DyuhfgYfxU,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
997,RW7Cr5AwrieDduuRc6WQG9,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
998,HfLxU5ikJwraBXhrgtv3NV,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
999,n4gUtKra9cmaHHPSXdSLBb,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
